7899,46500,919,1,
7781,51289,3439,3,
6435,25065,99,3,
8104,76594,2176,3,
5611,82495,1544,5,
5877,16697,694,3,
6857,58034,2237,3,
8828,43703,3697,3,
6744,65657,2550,5,
6290,16232,1450,4,
8866,63666,3355,3,
6620,12659,981,2,
7858,9870,3567,2,
8221,30633,720,1,
7196,22381,4862,5,
7343,20828,4338,3,
7658,32606,4488,4,
8414,858,3262,4,
7719,46778,2451,2,
7912,22963,4828,1,
8506,63150,721,3,
7067,17783,4929,3,
6250,50686,654,4,
8488,61532,2347,1,
7107,59340,2133,4,
7825,57987,1250,3,
8860,3213,1741,5,
5861,54635,3973,2,
8988,2182,4842,3,
7328,39691,4418,1,
7904,87071,4987,2,
8628,33968,1681,3,
8639,15172,2460,2,
5910,20671,4876,4,
7414,13740,1866,3,
5696,8795,4116,3,
7113,73434,3454,3,
8692,78605,3459,3,
7471,64840,4620,1,
7091,44325,4677,2,
6197,10583,698,2,
8442,27842,2867,5,
8554,42286,1448,3,
8381,49711,2768,1,
6933,85774,3200,2,
8977,87824,3781,5,
5971,80369,1268,5,
6664,85162,3745,5,
8383,47390,3317,2,
6385,24403,4439,5,
6537,4470,601,3,
8567,34362,1313,2,
6710,7796,905,5,
7648,78010,863,5,
5633,56868,3415,3,
8053,79736,353,2,
6189,64171,1118,5,
6528,7688,4865,3,
8497,37257,2524,1,
5702,26587,1289,2,
6601,1217,4661,5,
8298,40108,2072,3,
8760,25565,2356,3,
7947,38506,146,5,
6968,74734,4793,4,
7733,8748,2172,1,
8170,68241,3474,5,
6002,2791,66,1,
5631,87363,396,4,
6338,38743,1952,3,
8795,29921,4326,5,
6708,24596,2279,2,
6617,41943,301,3,
8264,56669,1183,4,
5780,87437,1071,4,
5930,38383,438,1,
8806,18839,350,5,
8243,14932,3906,4,
6944,65785,741,3,
5688,72521,1619,4,
7378,61540,4270,2,
6963,13190,3423,2,
5901,2000,1812,4,
8189,16246,366,4,
8485,28269,1293,5,
6754,48292,2813,3,
8487,38241,2260,4,
7831,36192,3709,3,
8571,42124,417,5,
8782,22266,695,4,
8071,6694,3861,5,
5966,4559,1318,5,
7540,71622,4446,2,
8558,86330,1760,2,
7280,76517,3527,2,
7761,2563,4701,1,
7132,19710,1784,2,
8837,16876,2701,5,
5825,8940,4740,5,
7758,57821,3953,1,
6282,21827,1668,2,
8484,73205,4365,2,
7892,58116,560,5,
8565,26302,3327,4,
6653,7989,304,3,
8115,86701,2202,3,
7249,49451,2763,5,
7641,52092,3189,1,
8142,5783,3550,5,
7514,7760,1510,1,
6817,45103,123,2,
6765,11022,256,2,
8275,36410,441,1,
6304,12350,1186,5,
8414,3462,3262,4,
6517,17886,3160,2,
7634,78879,2096,3,
6009,60922,3391,5,
5982,4065,2838,4,
7139,8060,936,5,
8305,59469,3066,1,
8888,44178,4433,3,
7683,475,4121,1,
7344,8322,3945,3,
8476,7289,4538,5,
8523,78939,655,5,
8311,74840,1666,1,
8339,46765,886,5,
8052,11051,1214,2,
8626,81596,77,1,
6971,77511,81,5,
5734,55274,1750,2,
6968,67872,4793,4,
7467,52230,1729,1,
6588,13700,2927,2,
7782,28493,1626,1,
7328,40656,4418,3,
7916,2153,4636,4,
7794,60280,339,5,
6034,28596,2365,5,
7608,70948,4892,5,
8476,45511,4538,4,
6646,60509,2428,1,
6535,8327,895,5,
8573,13491,2718,4,
7868,6283,3457,2,
6241,29156,2263,3,
8986,3397,4418,3,
6530,16281,3602,3,
8540,1647,1494,1,
8518,66624,595,3,
8484,23964,4365,5,
8459,79198,3228,5,
8628,34789,1681,5,
6587,86253,1112,5,
6727,11016,3236,5,
6434,44406,2825,4,
8977,39977,3781,5,
8410,69774,2669,1,
7295,52204,3727,2,
8874,14076,2169,3,
6307,34071,1186,5,
8805,69534,1230,4,
7975,57106,176,3,
6969,86331,1047,4,
5872,86853,196,2,
6083,22905,4833,5,
6433,78291,3234,3,
6070,26984,3523,2,
6509,68476,3121,1,
6375,29849,1836,5,
7306,36652,86,2,
7628,42404,2372,1,
8088,51991,3984,4,
7728,62810,4754,1,
7368,77385,4394,3,
8165,11945,4149,5,
6582,68555,1099,1,
7441,8500,2970,2,
7449,88375,3065,3,
8553,75496,1008,4,
7294,15532,2214,4,
8258,87363,2842,1,
6454,49801,1794,2,
6126,20709,3672,2,
5662,60873,4620,5,
7351,24602,565,3,
8249,63861,769,5,
5680,89403,2641,3,
6355,75028,2474,2,
6971,18886,81,2,
8142,61565,3550,1,
5841,89387,3728,3,
6582,11705,1099,3,
8225,7922,4702,1,
8953,45523,4840,4,
7173,88997,3630,3,
6709,59654,702,5,
7765,30990,100,1,
8693,17202,1521,5,
8198,18987,758,2,
8038,31043,4460,3,
5966,87552,1318,1,
8619,79987,161,2,
8349,68080,4912,5,
8030,27140,2733,4,
8489,1612,252,5,
8847,31731,2417,3,
7612,14906,239,3,
7545,35340,1803,3,
7852,10271,70,1,
8071,86588,3861,1,
8891,2384,3381,3,
6958,76887,2906,5,
7764,28890,3278,1,
8541,53379,1527,4,
6454,66915,1794,1,
6387,3242,3408,3,
8377,21562,2523,4,
7656,45009,3120,4,
7294,31741,2214,4,
5643,58825,1619,1,
7321,8976,4010,4,
8048,38671,1797,4,
7107,14470,2133,3,
5662,28580,4620,1,
8376,27256,4585,2,
6708,67606,2279,1,
5913,36322,4310,3,
6142,56544,4415,2,
8891,60190,3381,4,
7321,53660,4010,4,
8519,72346,3054,2,
8486,77569,3589,2,
5825,48778,4740,3,
6759,64444,1350,1,
7190,13521,2748,2,
5980,61778,4793,2,
5662,47494,4620,4,
8395,14872,366,4,
6800,4831,2616,4,
6352,81398,738,3,
8335,85750,977,5,
7041,70332,534,4,
5679,46072,1454,2,
8213,62987,4656,4,
7452,24483,1608,4,
7030,9501,2933,4,
6347,30719,149,2,
6070,65174,3523,2,
8629,75978,621,1,
8189,76770,366,5,
5874,28156,4587,3,
7506,85127,3978,5,
6302,29432,1717,5,
7487,17034,165,2,
6290,25792,1450,3,
8397,82935,412,5,
8825,10547,1506,4,
5940,53360,4598,3,
8782,23651,695,1,
7850,27380,164,4,
7849,21139,2007,1,
7518,40816,2570,5,
5945,54991,2448,3,
6348,36739,823,1,
8108,55875,1038,1,
8295,50550,206,2,
8074,71841,3289,1,
5809,39527,111,1,
7520,37868,4711,1,
8298,65599,2072,4,
5672,82984,1276,2,
7232,44991,3079,1,
8179,41504,3582,1,
7168,79051,690,1,
7123,28491,4876,2,
6031,86046,2403,2,
6935,85930,4327,5,
8449,7462,4885,1,
6899,46567,1530,4,
7162,61546,2514,5,
7132,54526,1784,3,
7385,26136,1818,1,
7064,2578,965,3,
6850,78019,716,5,
5668,8498,4805,5,
7064,79970,965,2,
7799,33851,1774,1,
6980,17826,2549,3,
8399,2833,563,2,
5888,71128,3797,1,
7273,72756,2077,4,
6355,85138,2474,1,
5656,22536,1689,5,
6356,38963,2224,1,
6573,61032,1292,2,
7951,51880,3892,3,
8103,59636,158,3,
6472,40560,2470,2,
8968,62670,1829,2,
7056,404,3086,3,
5986,33819,3826,3,
6246,8698,4513,4,
6049,27908,3919,2,
5947,38982,2129,1,
7409,80640,3125,2,
7607,66718,1425,3,
8733,34937,1300,1,
6839,73439,3758,5,
6938,35404,3308,4,
8980,59770,2475,5,
5642,45930,4567,5,
8357,1483,2924,1,
6053,25731,1219,4,
6301,25726,2446,2,
7994,54983,2176,4,
8234,34987,169,3,
6538,69267,2256,3,
6162,70119,3522,1,
8466,19554,3965,1,
8082,5296,1533,3,
6346,76989,3045,5,
8774,26528,1765,4,
7500,55040,3285,1,
6601,22958,4661,1,
8532,56127,937,4,
7983,70095,3339,5,
5911,43830,4555,3,
6850,45815,716,2,
7047,72784,4434,5,
8035,57779,4973,1,
6754,64502,2813,1,
8191,64169,4587,1,
6932,21474,2176,5,
8886,65358,1334,5,
5756,21336,4270,1,
5611,42880,1544,1,
5650,44465,4884,5,
8539,354,2420,2,
7987,17865,1535,1,
6754,63697,2813,1,
8321,40214,2125,5,
6210,52995,760,2,
6485,278,2909,4,
6594,33568,1411,3,
8145,126,1143,4,
8390,30013,4096,3,
8512,71339,3430,5,
5635,66833,149,2,
6787,22564,2005,3,
8477,56701,1235,3,
6758,33497,4019,5,
5709,66329,157,4,
6814,64616,2797,4,
5727,83245,2463,5,
8536,2361,4846,2,
7319,29062,4464,3,
5652,79352,90,1,
8450,53768,1077,4,
7840,73045,3143,3,
8204,87331,4309,5,
8964,19277,314,4,
8941,6134,4224,3,
7540,24677,4446,1,
7434,43135,630,2,
8039,53042,935,1,
7565,3731,2498,5,
8203,20452,4007,4,
6312,15438,3996,1,
6169,9165,4232,1,
7110,39907,4974,3,
7901,74111,1196,3,
6671,54740,2601,3,
6537,88721,601,5,
6060,14052,227,1,
7281,15730,2448,3,
8311,38562,1666,1,
8103,84141,158,2,
5910,11776,4876,1,
8970,81131,2870,5,
7833,77529,426,4,
6897,6330,4787,1,
7942,69964,2183,3,
7609,30990,3920,4,
7801,34935,594,5,
7051,67915,580,5,
8770,87752,4533,3,
7575,6523,3761,2,
5709,45988,157,1,
8981,3102,3089,5,
7697,81478,4202,5,
7753,88500,1153,4,
5690,11903,2560,2,
6719,25432,4217,1,
8075,45517,618,2,
7906,81278,1951,3,
5652,4759,90,3,
6090,9600,1292,1,
8940,52951,3715,4,
6267,88828,2748,1,
7380,50630,1461,4,
6882,76886,2740,1,
5960,4483,1126,2,
5911,41952,4555,4,
7680,9882,973,2,
6917,1764,490,3,
6978,23402,1782,1,
6936,9787,3340,4,
8502,28683,264,3,
5654,46387,3861,3,
5607,19231,1164,1,
7365,46684,2741,5,
8136,30567,1755,5,
6386,43415,3572,3,
8941,58326,4224,2,
6868,33540,4800,4,
7740,70604,4415,5,
5706,6148,317,5,
8532,58827,937,2,
7518,79647,2570,4,
6040,56116,4221,5,
8854,30594,1492,1,
7186,10510,2691,3,
6315,77783,4825,3,
8156,53869,2011,4,
8969,57147,4612,2,
7009,11809,4850,2,
6932,76483,2176,4,
8967,24593,4385,5,
8005,9600,3558,4,
6123,18088,4075,5,
6154,58622,1122,1,
7204,59580,4523,3,
8313,38455,2036,4,
6782,21568,2391,3,
6749,25232,1544,5,
6841,7182,1816,2,
6681,56627,836,3,
8225,23997,4702,3,
6451,61744,3339,4,
7834,78076,1109,4,
6276,45518,522,3,
7971,76138,405,2,
5901,67505,1812,3,
7954,11093,3590,5,
5941,51498,3577,4,
7591,75334,3770,1,
8685,64164,512,1,
7381,50173,1243,3,
8635,38477,122,5,
6168,73192,1638,5,
7409,30126,3125,4,
6866,32566,2869,1,
8024,28746,4506,3,
6703,31916,1007,4,
5834,8722,1877,2,
8313,80073,2036,4,
7241,39348,993,3,
8589,32672,631,4,
7788,66731,4244,1,
8861,41732,661,5,
6638,16201,3802,5,
6646,86126,2428,3,
8489,41474,252,4,
6440,27724,3674,1,
7002,61178,1500,1,
6462,6947,2616,5,
6946,84691,1061,2,
7881,83840,2414,3,
6325,7680,4073,4,
5880,84912,431,3,
7164,41252,2018,5,
7296,38550,3079,2,
6276,58164,522,5,
6785,36163,4764,3,
7343,56929,4338,3,
7917,38,2254,3,
8429,29854,3156,2,
6162,14003,3522,5,
6282,33144,1668,1,
7078,66848,1444,1,
5664,72823,3546,2,
7628,23814,2372,5,
6374,28736,1860,2,
7098,40638,3803,5,
7385,60672,1818,1,
6032,5295,2910,3,
8518,40427,595,4,
6535,53632,895,5,
8749,67670,4418,2,
6019,14572,1419,5,
6882,20970,2740,2,
8758,15189,3775,3,
7660,65753,3254,5,
6521,85198,2873,1,
6551,19188,1078,3,
8018,47327,4300,2,
6484,75291,3975,2,
5678,89484,3706,3,
8024,87466,4506,2,
5708,87243,1569,5,
8714,13566,3174,3,
7342,40210,2062,4,
7131,2960,887,2,
7791,42201,2138,5,
5829,82711,4439,4,
6315,18400,4825,4,
8462,62121,2281,3,
7769,76154,3048,4,
6020,14122,3279,2,
6813,64986,1519,1,
7591,487,3770,2,
5668,2165,4805,4,
8796,25477,528,4,
5670,64661,2853,4,
8492,20898,4091,1,
6773,17915,3516,4,
8192,87092,2559,1,
5613,14687,1119,2,
6253,78356,1763,4,
7872,43466,576,5,
6602,77381,565,4,
8073,2085,4440,3,
6042,23449,4820,5,
8094,47924,858,3,
7701,28114,802,4,
7903,6287,797,3,
6299,61359,2864,1,
8480,19076,720,5,
7009,79429,4850,5,
6302,60627,1717,5,
6909,50736,3620,3,
6990,45673,406,4,
5831,45150,4728,2,
7766,40182,3656,5,
8918,46566,2420,2,
5725,84912,1304,3,
8817,18729,1233,1,
6129,30213,2665,2,
6098,6403,2273,5,
7475,62889,3649,4,
6214,86343,4748,2,
6099,48141,2117,1,
7978,41996,4189,1,
6725,28444,4797,5,
5662,60077,4620,4,
8647,88478,3823,3,
8081,45226,3783,3,
6303,81099,2098,4,
6573,43134,1292,5,
7960,3593,321,1,
6753,48024,558,5,
8317,85601,1130,5,
8177,54556,3101,5,
6738,17855,4884,4,
8203,71529,4007,2,
8324,9549,3654,5,
6739,42165,230,1,
7934,66817,4391,2,
8363,40303,4895,1,
7188,85871,4337,4,
7218,28430,3326,1,
7879,83773,513,2,
6612,6740,4690,3,
7638,15235,3758,4,
6666,45394,296,1,
6565,82008,2892,4,
6099,70118,2117,4,
6316,20907,4070,5,
7035,76732,1223,3,
6145,74286,280,2,
7449,23090,3065,2,
8850,61330,1827,3,
8820,46285,3202,3,
7115,27553,169,1,
6377,12241,79,5,
8909,22084,3166,1,
8347,9560,4404,5,
6754,48671,2813,4,
7917,35971,2254,2,
8881,22750,2296,1,
5763,40379,1823,4,
7896,37856,3911,1,
7319,39324,4464,1,
6215,80192,3095,5,
8265,84884,762,4,
8487,86170,2260,3,
5808,31541,4182,5,
7474,87487,654,3,
7709,80166,606,3,
6220,85014,1015,2,
6839,22085,3758,4,
5764,14125,4884,4,
5927,47767,897,2,
6301,37001,2446,5,
6681,971,836,4,
8963,57717,2639,2,
8685,78770,512,4,
8151,67508,709,3,
8111,16538,2622,3,
8302,48844,1229,1,
6493,12799,2985,1,
7689,43629,2216,3,
7826,35281,1188,1,
7217,52101,715,1,
7180,77460,2879,2,
8555,27293,224,3,
8459,68510,3228,3,
7473,76,2700,3,
6142,55538,4415,5,
8873,27435,3442,5,
8339,81168,886,1,
6608,8336,1928,1,
7471,79176,4620,5,
6762,27600,3223,1,
5772,75714,4214,5,
8817,50690,1233,5,
6098,69384,2273,2,
8982,20998,3426,3,
6103,85814,1818,3,
7957,45325,4109,4,
7592,7517,4297,3,
7766,6771,3656,2,
6080,68131,3004,5,
6167,15273,1210,2,
6618,14027,4748,2,
6215,67616,3095,5,
7071,66389,1727,3,
8885,30735,2901,1,
7977,13706,4157,4,
6194,22156,3580,4,
7680,64331,973,2,
8484,51028,4365,3,
7661,82924,4446,2,
6968,45909,4793,1,
5954,25125,1751,5,
7150,34419,3727,1,
8170,14509,3474,2,
7015,45870,3096,4,
6668,30980,2037,1,
6049,18301,3919,5,
8960,67488,1603,2,
7923,9812,369,3,
8191,59199,4587,2,
8499,9774,3386,4,
5650,65623,4884,3,
7533,54334,4172,4,
6010,63480,4463,4,
8854,52825,1492,3,
8860,48960,1741,4,
5951,25294,3299,5,
8692,59559,3459,5,
7241,20809,993,2,
5714,55132,1845,2,
6139,51616,1139,2,
5809,38941,111,3,
7392,55987,3974,4,
8417,12241,1882,4,
8910,23657,3698,3,
6521,43955,2873,3,
7994,87117,2176,3,
6390,58810,2830,1,
6295,55547,282,5,
6409,71152,4413,5,
8580,13709,220,3,
5633,73202,3415,5,
5706,68512,317,2,
8760,18075,2356,1,
8603,75531,509,3,
6013,56290,1456,2,
7174,82448,1091,2,
7974,59347,1131,4,
7849,37628,2007,1,
7981,16349,3451,4,
7473,57072,2700,5,
8294,64389,4058,2,
6731,85324,4074,5,
8487,51092,2260,1,
7486,52843,1344,2,
6329,89121,4682,1,
8803,46669,310,4,
8301,16069,1594,3,
6833,16003,1482,1,
6484,51614,3975,1,
8940,35510,3715,2,
8841,13700,4660,3,
8885,9208,2901,2,
8711,59393,3391,3,
8407,59208,4725,2,
8318,64929,4610,5,
6218,7919,4495,2,
7015,29297,3096,5,
7491,67035,1434,2,
6060,31084,227,2,
7449,84864,3065,5,
7890,63852,4621,1,
7571,70458,1024,3,
8251,86442,3029,4,
7223,6418,2483,3,
8895,50732,1729,5,
7192,8054,918,2,
7500,33769,3285,2,
7594,67793,827,1,
5861,17535,3973,5,
5758,44801,294,2,
6302,45226,1717,3,
8915,56240,972,2,
7003,10223,3186,4,
8135,66313,4438,1,
6047,89967,3056,5,
6969,40096,1047,1,
7142,54474,147,5,
8962,70414,2618,1,
7355,56037,1958,2,
7277,66362,4321,5,
6931,13357,4895,2,
8894,21260,640,1,
5683,57710,2310,1,
8198,16985,758,1,
6594,31387,1411,4,
8146,3962,2768,4,
7474,15021,654,5,
5740,89750,1465,2,
7384,87048,650,1,
8460,61087,598,2,
7840,16339,3143,2,
7287,47779,1010,2,
8822,33409,4683,4,
8193,34528,2242,1,
7566,14090,1137,2,
6975,4905,1201,2,
7745,3162,797,5,
7897,47034,3578,1,
8099,3754,1831,3,
6916,70735,888,1,
8987,79528,1188,5,
8305,65337,3066,4,
8342,87172,700,3,
6050,57019,4182,5,
8035,21305,4973,2,
8862,88420,2956,3,
7190,26746,2748,2,
6600,57300,506,1,
6189,79152,1118,2,
8386,23486,3081,2,
8560,1020,4247,4,
6222,18886,1617,4,
7513,6962,1319,5,
6436,51930,3413,5,
5931,64875,4912,1,
8336,57331,4572,4,
5834,82416,1877,3,
8932,56992,4842,3,
6646,14944,2428,1,
7558,62394,2262,2,
7978,75129,4189,1,
6412,23910,938,4,
7635,82420,4829,5,
8804,22526,3116,2,
8302,60859,1229,2,
8820,27805,3202,5,
7946,35603,2746,2,
8817,19803,1233,3,
5780,71185,1071,3,
7470,82799,4979,4,
6535,71872,895,3,
6197,32376,698,4,
6583,81091,4728,1,
8666,35965,1369,4,
5642,7121,4567,3,
7302,6227,1683,3,
6329,32555,4682,2,
5804,88645,387,2,
8284,21576,4455,5,
6232,68173,3443,5,
6187,6997,2864,4,
5669,26570,1983,5,
8076,4562,3401,2,
6058,33803,57,2,
5985,62600,653,2,
7170,41976,1114,2,
7501,76166,4392,5,
5681,31623,1062,3,
7536,30960,496,1,
7983,85952,3339,3,
8701,52948,3654,2,
5958,44154,2683,4,
6716,68618,3999,5,
8731,45340,146,2,
6314,38946,3725,3,
8299,81467,3078,2,
7648,46476,863,1,
8953,88690,4840,1,
5949,18707,2516,4,
7962,27940,2130,4,
7832,13471,3238,3,
6087,32720,2008,1,
8804,42809,3116,4,
7745,28936,797,2,
7260,56689,3291,3,
6325,41311,4073,1,
8817,3485,1233,3,
6352,57987,738,5,
7113,44406,3454,1,
6805,37108,566,2,
7270,38622,3389,2,
6235,42490,1134,3,
6857,14679,2237,1,
7701,89368,802,4,
6916,12096,888,3,
8646,2533,579,5,
7892,43212,560,2,
7019,43364,2988,3,
8052,32558,1214,1,
7401,72327,3701,4,
6784,18846,4430,4,
8840,3746,4114,1,
8683,69854,4416,5,
6857,7475,2237,5,
6636,55736,1767,2,
7740,16069,4415,2,
7109,59932,1086,2,
7312,23511,2778,4,
7826,87074,1188,2,
6245,70536,527,3,
6980,54019,2549,1,
7518,37448,2570,1,
6974,10906,2341,5,
8158,52983,2310,1,
6485,38320,2909,1,
7518,21154,2570,5,
7514,64981,1510,2,
6503,19861,4635,3,
6429,76822,1711,4,
8130,33655,1095,4,
6871,64820,1119,5,
6926,20727,927,1,
8660,52917,90,1,
7031,28612,1513,1,
7685,82086,280,5,
7345,7192,143,2,
7132,73390,1784,2,
7348,58921,3009,1,
8668,50098,176,1,
5927,24065,897,1,
8822,89511,4683,5,
5845,24859,3593,4,
7641,68052,3189,5,
6879,20882,562,3,
6635,58573,1173,4,
8533,17505,1611,4,
6259,57262,4028,4,
7339,71132,4710,3,
6309,16593,3195,3,
7515,73347,612,2,
6724,40916,4622,1,
5966,88373,1318,3,
6055,72057,3955,3,
6131,26399,2011,2,
8239,64719,4986,4,
7883,35365,879,5,
7342,55050,2062,5,
7983,52938,3339,2,
6499,74608,1503,1,
7716,58212,3978,2,
8139,60954,1250,1,
8312,19489,973,1,
5959,6072,1251,3,
7024,22452,4383,2,
6326,54649,1769,2,
6499,51992,1503,2,
6637,48892,3973,2,
8627,61971,1536,5,
7465,14048,2398,5,
8210,86082,1454,1,
6189,6961,1118,3,
5736,40084,3481,2,
5930,17668,438,1,
8316,50475,1363,4,
7459,69374,2499,2,
8903,83329,2430,3,
7249,12652,2763,3,
7597,27787,4263,3,
7685,75574,280,2,
8712,78375,3036,2,
7952,40535,1765,3,
6032,55060,2910,4,
6924,55502,3719,3,
6776,4808,3128,3,
7212,67852,2316,3,
7432,76025,2649,3,
5763,42816,1823,1,
7278,35779,4740,4,
8127,57957,3924,3,
7117,75549,3432,3,
8697,40890,4457,5,
6143,72372,2633,2,
7539,84832,3459,1,
7831,83697,3709,1,
6541,27593,4250,2,
7460,7688,1455,1,
8714,37356,3174,4,
6060,40272,227,5,
8166,84934,4644,5,
5636,33733,212,3,
7781,82453,3439,4,
5643,56840,1619,1,
5698,79739,900,3,
7733,2487,2172,4,
6421,31174,2645,1,
6242,10584,1561,4,
7113,23629,3454,4,
8106,87551,769,3,
6131,62945,2011,1,
6866,44837,2869,1,
6530,26428,3602,4,
8131,80827,1511,5,
5872,64690,196,4,
7475,54429,3649,2,
7381,11877,1243,1,
5652,87986,90,5,
7493,12525,432,2,
6724,41187,4622,4,
7411,67706,2679,1,
8323,88362,755,2,
6213,4774,4752,2,
7068,7601,4323,1,
6546,18703,4330,5,
6245,60215,527,1,
8699,9427,2016,3,
8066,72232,3537,2,
7419,25669,4383,1,
5707,32346,3776,5,
7976,40498,3490,3,
6450,49801,2741,5,
7320,2387,2892,2,
7558,24979,2262,4,
6963,8933,3423,2,
7983,46027,3339,3,
8608,9302,2097,5,
7975,29079,176,5,
6591,37528,709,2,
8050,3968,91,2,
7764,6189,3278,5,
8055,22452,528,2,
7592,60233,4297,1,
7681,4365,704,3,
7988,69321,637,2,
8189,86355,366,1,
8294,57310,4058,3,
5916,9993,3661,3,
7648,71817,863,2,
7863,69412,3444,4,
8411,20129,2828,5,
6583,80731,4728,3,
6033,52176,4726,1,
5675,17205,3847,4,
6929,25653,727,4,
7462,49759,4065,3,
7271,29373,2259,3,
7439,40091,2279,5,
8608,11386,2097,5,
5734,10952,1750,2,
6645,50104,3991,4,
6320,23969,2958,4,
8489,43702,252,5,
6033,75751,4726,4,
7874,87335,3290,4,
7432,74635,2649,5,
8707,58518,1708,3,
7355,56872,1958,5,
6360,61987,951,3,
8773,74839,2289,3,
5997,68652,3618,5,
7132,63102,1784,1,
6741,58863,445,1,
8986,85531,4418,5,
7833,6694,426,4,
7675,13708,3649,1,
5921,60071,2576,5,
8500,11135,3600,2,
6080,12823,3004,1,
8192,4713,2559,3,
8370,69831,2061,5,
7584,64187,1453,1,
8529,25733,3745,1,
7667,72787,532,4,
5866,25972,1848,2,
6281,31009,2198,1,
7227,60135,2005,5,
8328,26246,1289,4,
6511,24501,3019,3,
6023,24658,1040,5,
8394,73199,532,2,
5681,34433,1062,2,
8942,31750,2070,5,
6512,66218,2443,4,
6892,35153,2095,4,
5805,19824,1638,3,
6617,89157,301,3,
8543,6237,1135,1,
7836,86811,4633,2,
8847,81398,2417,1,
8459,27166,3228,1,
7063,44229,1340,1,
7255,44443,334,4,
8878,47064,1903,3,
8277,60415,4908,4,
5849,15345,314,4,
7910,75334,908,3,
6165,54841,1729,2,
6222,58086,1617,3,
8697,89554,4457,1,
6570,5435,446,4,
7066,3204,881,3,
8841,3578,4660,1,
6920,47489,3856,3,
8541,5956,1527,1,
6326,49881,1769,1,
7176,12230,3494,1,
6289,85589,500,2,
5912,88851,4662,1,
7543,3390,2012,3,
7256,46038,3566,4,
8962,53045,2618,3,
8271,55803,1048,1,
7320,34362,2892,1,
6215,3120,3095,5,
7331,83757,1073,3,
6231,83941,680,1,
8352,85011,3976,2,
7552,5184,1555,3,
6528,63556,4865,1,
6728,48200,1956,3,
6275,69923,1320,1,
6989,60231,1393,2,
8894,62400,640,3,
7453,29534,3327,4,
7501,52764,4392,2,
8679,7156,3136,4,
8357,50796,2924,4,
6432,80871,2517,4,
8324,24792,3654,5,
6952,85882,1092,1,
6587,85475,1112,1,
7071,2529,1727,2,
8981,54345,3089,2,
6778,44005,3441,1,
7745,38957,797,2,
7261,32762,1168,2,
8177,33263,3101,5,
8692,65392,3459,4,
7820,57475,2287,3,
6103,58455,1818,3,
8566,30676,4475,4,
7042,56467,574,1,
6415,47806,1824,4,
8411,32526,2828,4,
6033,85901,4726,3,
6514,22160,4743,4,
6929,39051,727,4,
8490,8315,4687,1,
6776,50543,3128,4,
5902,79848,1824,2,
5639,68862,2579,4,
6126,70886,3672,1,
5744,13210,4349,3,
8636,82316,570,2,
8162,68011,3014,4,
7867,44140,4317,5,
6600,15682,506,3,
8438,4610,2079,1,
8316,17932,1363,1,
7853,26105,2015,3,
5654,47159,3861,4,
7074,70672,2876,1,
8246,5287,2397,5,
7536,17616,496,4,
6850,65948,716,3,
6518,60386,2159,3,
6903,85258,1002,3,
7066,76737,881,1,
8964,61543,314,2,
7176,38952,3494,3,
5995,71676,3271,2,
6189,24627,1118,2,
7001,89750,1912,4,
5787,65216,3832,2,
6013,20491,1456,5,
6339,26204,1888,5,
6542,18717,4803,3,
6362,24772,3625,4,
8136,48020,1755,2,
8716,72079,2377,2,
6509,86314,3121,3,
8556,59101,1665,1,
7722,85638,150,5,
8784,2881,2613,2,
7125,46608,1640,1,
6275,10021,1320,3,
7756,46361,4307,3,
8772,63022,3537,5,
8284,76259,4455,3,
6586,69747,3791,3,
7357,67491,3198,4,
5857,69037,1795,5,
6411,78183,2020,3,
8974,25962,4640,2,
8369,2527,4173,4,
7077,49020,2314,4,
5963,73892,1205,3,
7414,16413,1866,5,
6464,21827,4954,4,
8146,2723,2768,1,
5735,49098,1843,3,
6610,7765,1539,4,
6835,3172,1513,3,
6719,38334,4217,5,
7427,35744,1845,4,
5806,9401,3404,2,
5769,31735,1380,1,
6310,2619,167,4,
6337,77074,3709,2,
7422,76329,2876,4,
6778,16239,3441,1,
8586,16721,3554,5,
8844,41611,3496,5,
7088,78480,4432,3,
5995,14722,3271,2,
8079,67496,4079,4,
6575,1137,2483,5,
7852,6984,70,5,
7350,73292,2309,3,
7293,39935,1826,2,
6535,63506,895,5,
7626,1356,1204,2,
8888,26036,4433,5,
7625,21937,4466,5,
8947,12594,2257,4,
8885,11474,2901,3,
8385,11959,1735,1,
7680,25516,973,2,
7024,68364,4383,2,
8301,58731,1594,4,
6587,43673,1112,3,
6914,76787,3569,1,
6591,20742,709,1,
7172,333,2824,1,
5998,26410,1745,1,
7655,59903,1665,5,
7490,24794,2409,2,
5770,28277,80,3,
7509,85361,2122,2,
6038,23399,1436,4,
8631,3109,1717,3,
8566,86023,4475,4,
6998,41322,764,1,
7206,50352,2872,3,
8692,32228,3459,4,
7172,41840,2824,3,
8851,48955,111,5,
8037,11577,1765,2,
6897,70385,4787,4,
5600,12625,3210,5,
7031,71555,1513,2,
8858,30179,4908,2,
7504,4853,3865,3,
7714,19524,1667,3,
7214,13962,447,4,
6166,73032,3917,4,
5660,60379,1755,2,
8620,89949,2982,5,
8992,77255,474,1,
6200,17771,3041,2,
7951,71422,3892,4,
8910,60264,3698,5,
7528,68619,2523,3,
8067,47397,1814,2,
8798,82992,1864,3,
6874,5987,2817,1,
8064,12385,58,4,
6323,39464,3461,1,
6530,48919,3602,5,
6595,32274,3443,2,
6538,9475,2256,1,
7658,47764,4488,4,
